model,flops,size,pixel4|1large|float|mean,pixel4|1large|float|std,pixel4|1med|float|mean,pixel4|1med|float|std,pixel4|2med|float|mean,pixel4|2med|float|std,pixel4|3med|float|mean,pixel4|3med|float|std,pixel4|1large1med|float|mean,pixel4|1large1med|float|std,pixel4|1small|float|mean,pixel4|1small|float|std,pixel4|2small|float|mean,pixel4|2small|float|std,pixel4|3small|float|mean,pixel4|3small|float|std,pixel4|4small|float|mean,pixel4|4small|float|std,pixel4|gpu|float|mean,pixel4|gpu|float|std,s10|1large|float|mean,s10|1large|float|std,s10|2large|float|mean,s10|2large|float|std,s10|1med|float|mean,s10|1med|float|std,s10|2med|float|mean,s10|2med|float|std,s10|1large2med|float|mean,s10|1large2med|float|std,s10|1small|float|mean,s10|1small|float|std,s10|2small|float|mean,s10|2small|float|std,s10|3small|float|mean,s10|3small|float|std,s10|4small|float|mean,s10|4small|float|std,s10|gpu|float|mean,s10|gpu|float|std,onefusion|1large|float|mean,onefusion|1large|float|std,onefusion|2large|float|mean,onefusion|2large|float|std,onefusion|1small|float|mean,onefusion|1small|float|std,onefusion|2small|float|mean,onefusion|2small|float|std,onefusion|3small|float|mean,onefusion|3small|float|std,onefusion|4small|float|mean,onefusion|4small|float|std,onefusion|gpu|float|mean,onefusion|gpu|float|std,a03s|1large|float|mean,a03s|1large|float|std,a03s|2large|float|mean,a03s|2large|float|std,a03s|3large|float|mean,a03s|3large|float|std,a03s|4large|float|mean,a03s|4large|float|std,a03s|1small|float|mean,a03s|1small|float|std,a03s|2small|float|mean,a03s|2small|float|std,a03s|3small|float|mean,a03s|3small|float|std,a03s|4small|float|mean,a03s|4small|float|std,iphone7|1large|float|mean,iphone7|1large|float|std,iphone7|2large|float|mean,iphone7|2large|float|std,iphonexs|1large|float|mean,iphonexs|1large|float|std,iphonexs|2large|float|mean,iphonexs|2large|float|std,iphonexs|1small|float|mean,iphonexs|1small|float|std,iphonexs|2small|float|mean,iphonexs|2small|float|std,iphonexs|3small|float|mean,iphonexs|3small|float|std,iphonexs|4small|float|mean,iphonexs|4small|float|std,iphonexs|gpu|float|mean,iphonexs|gpu|float|std,pixel4|1large|quant|mean,pixel4|1large|quant|std,pixel4|1med|quant|mean,pixel4|1med|quant|std,pixel4|2med|quant|mean,pixel4|2med|quant|std,pixel4|3med|quant|mean,pixel4|3med|quant|std,pixel4|1large1med|quant|mean,pixel4|1large1med|quant|std,pixel4|1small|quant|mean,pixel4|1small|quant|std,pixel4|2small|quant|mean,pixel4|2small|quant|std,pixel4|3small|quant|mean,pixel4|3small|quant|std,pixel4|4small|quant|mean,pixel4|4small|quant|std,s10|1large|quant|mean,s10|1large|quant|std,s10|2large|quant|mean,s10|2large|quant|std,s10|1med|quant|mean,s10|1med|quant|std,s10|2med|quant|mean,s10|2med|quant|std,s10|1large2med|quant|mean,s10|1large2med|quant|std,s10|1small|quant|mean,s10|1small|quant|std,s10|2small|quant|mean,s10|2small|quant|std,s10|3small|quant|mean,s10|3small|quant|std,s10|4small|quant|mean,s10|4small|quant|std,onefusion|1large|quant|mean,onefusion|1large|quant|std,onefusion|2large|quant|mean,onefusion|2large|quant|std,onefusion|1small|quant|mean,onefusion|1small|quant|std,onefusion|2small|quant|mean,onefusion|2small|quant|std,onefusion|3small|quant|mean,onefusion|3small|quant|std,onefusion|4small|quant|mean,onefusion|4small|quant|std,a03s|1large|quant|mean,a03s|1large|quant|std,a03s|2large|quant|mean,a03s|2large|quant|std,a03s|3large|quant|mean,a03s|3large|quant|std,a03s|4large|quant|mean,a03s|4large|quant|std,a03s|1small|quant|mean,a03s|1small|quant|std,a03s|2small|quant|mean,a03s|2small|quant|std,a03s|3small|quant|mean,a03s|3small|quant|std,a03s|4small|quant|mean,a03s|4small|quant|std,iphone7|1large|quant|mean,iphone7|1large|quant|std,iphone7|2large|quant|mean,iphone7|2large|quant|std,iphonexs|1large|quant|mean,iphonexs|1large|quant|std,iphonexs|2large|quant|mean,iphonexs|2large|quant|std,iphonexs|1small|quant|mean,iphonexs|1small|quant|std,iphonexs|2small|quant|mean,iphonexs|2small|quant|std,iphonexs|3small|quant|mean,iphonexs|3small|quant|std,iphonexs|4small|quant|mean,iphonexs|4small|quant|std
resnet18_w3d4,2251473712,33885486,67301.44,108.9488246838854,80931.0,254.907198799877,42604.24,468.9199744092803,28870.56,152.3186344476604,38363.84,122.3796322923059,482333.1904761905,4847.100464824282,226389.28,2608.635620702899,141138.76,1549.70010724656,110543.04,1265.221671644934,27925.04,50.65491091690913,55709.4,937.847748837731,34280.12,113.9355326489502,152295.64,145.3214037917333,81039.32,117.1719147236231,39785.84,983.865994127249,773988.6923076923,62761.9008210758,339615.48,8456.50630518301,205998.08,11380.05266743524,181727.72,6764.779538285043,43142.04000000002,441.0195714477986,162814.2,201.3293818596779,87560.72,191.0025172608989,631544.0625,13505.07023523364,260943.44,3154.638021453492,167542.16,2098.070745804345,137733.84,1937.817858933083,84378.71999999999,216.3239644607134,425605.2916666667,495.6570957801595,213030.6,738.3539530604546,164476.24,275.583494425918,135272.12,715.2865898365494,466800.3636363636,487.2419172756109,236646.16,1861.944052435518,179463.2,556.1816250111109,147727.68,620.9700617582139,56096.4,1662.79,34985.8,2000.1,45684.4,165.834,26339.8,623.404,224580.0,4277.5,120554.0,3395.54,84054.5,3507.17,70237.8,3068.33,8088.249948999997,34.28079327006812,115415.28,45.34447706171061,135415.28,95.4058782256104,69140.12,46.43646842730399,46991.08,32.12092153098973,63628.92,48.89492407193205,257461.76,268.8216181783005,134216.04,392.2514989136434,92452.36,272.1944716558365,72170.4,876.9058330288377,72421.04,74.83607686136412,39333.76,149.1349134173484,148800.16,150.2298718630885,76809.48,171.1862424378781,39054.04,295.1355593621345,345770.64,3706.736622745134,171141.44,5652.735232292416,109771.4,4889.834459365675,88933.16,8440.94130618144,158962.8,267.7666147972895,82321.8,161.3041846946321,310408.56,4117.840298797417,163589.56,1413.175405390286,111923.92,670.4561384609734,86636.8,712.105947173593,228225.84,216.0543783402688,121729.36,220.0359752404138,85479.92,147.976733306287,66856.76,178.6890662575637,287103.16,283.0530240078703,152038.2,241.1923713553146,106229.68,225.1542973163071,83673.44,657.073273235185,58079.6,841.545,32708.1,1299.05,47798.4,87.2871,25919.3,60.6813,238774.0,4016.17,120571.0,3226.72,82195.2,3958.83,64701.1,3063.41
resnet18_wd2,1212667440,23205903,38936.96,79.74082016132014,47208.2,564.9569187115068,25248.08,60.55933949441655,18170.92,101.1054578150952,22862.0,71.94775882541443,272303.92,1975.860924660438,129720.8,1645.586849728692,80498.0,496.2195481840674,67213.72,1282.504815429556,15927.68,50.31061915739062,30690.2,46.60472079092418,19455.52,62.70254859254128,87187.68,97.69983418614383,47023.68,114.7204323562285,24504.8,1134.724354193564,446074.7826086957,39572.39060359098,208919.96,6258.30578019323,120762.92,2347.00665393177,99721.88,3553.218724705813,25190.0,536.5165809180552,93053.28,95.10563390251914,50826.16,145.1682279288412,359775.52,6728.3605499111,151008.28,2286.578553559882,97834.2,1152.730671058943,82572.52,765.2367016812511,47160.44,92.22185424290709,245685.56,541.5423957549399,122093.12,761.6133045056395,98665.52,483.4721187410914,82174.52,360.3780370666337,269654.72,685.3432728202707,137066.08,434.345753519014,107440.44,392.2568627825395,89684.44,435.7645309109038,32057.0,1466.53,21129.6,1764.72,25750.9,57.0622,15390.4,54.6502,125961.0,2125.88,68815.9,2697.37,49353.8,3023.78,41949.8,2404.72,5194.193746999999,31.37657689712923,63750.96,36.32352405810868,75075.16,164.223428292068,38078.4,110.6920051313553,25830.36,40.30968121928031,34992.92,20.46835606491151,143344.44,167.0777256249318,74459.68,166.285229650742,51012.84,178.5449366406116,39462.36,225.0370422841538,39851.76,121.5602829874955,21577.68,53.60650706770588,82463.0,67.53428758786163,42488.52,52.79175693230904,21536.2,32.1645767887594,195044.24,3890.883881896246,90060.88,2929.643163526917,59357.8,1858.05937472407,44543.8,1223.881072653712,87866.92,95.28774107932249,45252.76,112.531695090761,174049.36,2058.240333488779,90606.96,975.5613965302235,61078.72,496.3973827489424,47555.04,1094.797533062621,128018.2,213.7411518636503,67645.12,157.1919387246051,46960.24,148.061954600093,36290.44,133.9008827454099,160528.76,174.6606492602155,84427.72,148.7407193743529,58397.0,228.1627489315467,45712.36,190.4379962087398,32624.7,451.121,19436.8,842.172,26635.5,115.67,14723.2,66.6671,129452.0,1921.43,67640.0,1987.81,46615.2,1925.17,37698.5,3227.1
resnet18_wd4,539945264,15745807,18160.72,48.11529486556223,21303.68,60.31564971050216,12512.88,43.4744246655433,8877.68,59.72518396790419,11132.32,146.6126106445145,151005.52,1252.874490761146,70645.16,1533.79168546449,41858.84,353.4246941004548,36344.64,1244.757032677462,7914.480000000001,30.37672793439082,14461.48,31.10127971643611,9843.88,72.01406529283013,39895.24,70.87130872221847,22642.56,71.7769210819188,92627.56,4100.409443750709,228215.88,15385.82241498972,99617.64,1633.472323120291,60237.0,1606.670171503784,51190.12,2548.035357996431,12451.32,271.9496247469373,43254.44,121.6822353509336,24869.48,79.58146517877137,191837.16,1614.683267517193,73254.44,655.5169611840719,47291.04,442.6984056894716,40004.44,727.7361104136581,22514.44,64.94324907178574,125601.08,335.7055757654317,62409.56,422.0452184304426,52211.32,267.4103543245848,44352.92,276.4121444509991,135502.56,405.5933017198386,68707.36,446.2285405484504,56643.44,239.7900882021607,48207.96,427.2276657708393,14937.2,126.387,10822.9,169.83,12175.7,24.7792,7627.4,21.077,58444.5,1520.24,33033.5,169.017,24682.5,156.738,22693.0,2697.67,2488.358328,30.1892566682384,30319.12,30.58668991571334,35495.88,37.20141932776222,18352.12,23.56492308495829,12672.0,25.52645686341918,16893.76,20.9767108956576,70113.4,206.1574155833353,36978.88,73.25643725980673,25940.44,47.08807067612773,20539.12,66.21559937054109,18860.6,172.9487785444003,10449.44,179.3289892906331,39190.52,95.4706740313485,20589.44,47.39373798298674,10558.76,99.50930810733234,100316.16,809.5221642425857,46242.72,2009.082985244761,30389.92,5923.903489558215,26080.84,5402.781932893461,42092.96,153.3308788209342,21900.24,48.10844416523985,87464.92,1081.948831322443,45965.48,699.7454462874339,30910.2,239.1503292910131,24146.24,284.4134005281749,63353.04,154.8520532637524,34175.2,136.6396721307542,24295.72,137.9497067775064,19174.12,139.4762546098797,79189.52,221.5561545071587,42569.08,157.8452203901024,30096.0,128.1240024351409,24116.4,394.3512140212072,15261.6,95.313,9483.84,961.147,12785.6,122.752,7223.64,40.5017,60454.4,1371.17,32673.6,1608.59,23742.0,1769.8,18697.5,263.045
resnetbc14b,2944690224,40196472,111369.48,249.3529418314531,129758.4,483.837989413812,74086.72,172.2543514689832,51645.92,346.8919047772663,67704.04,118.7247168874283,813681.3846153846,10796.72044606753,414755.4,7415.147248706528,252186.72,5723.579338281247,196388.48,3887.354721349725,27818.83999999999,37.07773455862696,88056.96,1501.049565604014,53763.32,881.3157763253759,239924.6,186.5004021443386,141302.96,281.5941022109661,67205.8,1110.469126090411,1295152.5,101589.0525290496,503031.7,36991.10813438818,340743.64,2972.740309949727,301489.4,18193.30442552974,,,254291.48,662.6265385569764,145963.48,504.2410629847593,1471100.0,15821.7815503998,688233.1333333333,5712.887709575799,397041.92,10447.02770330394,294150.16,6453.539894848408,87786.36000000002,62.85964046985951,994839.5454545454,742.7906059566993,511370.85,2035.158649221235,368901.36,1122.237688905519,294512.36,1836.057534610504,1061698.0,1137.161378169343,556558.6111111111,1797.939318556073,439113.2608695652,90052.74883775783,320639.56,3777.6418155246,87797.9,1645.31,59063.6,2188.15,64054.7,111.287,38990.0,1436.96,338660.0,5505.42,180721.0,3547.67,126701.0,3322.09,108783.0,2878.1,9338.01873,29.83522145637505,150607.48,84.72219071766263,176763.44,109.5543992726901,89303.48,62.828732280701,59601.84,48.98626746344326,82338.64,39.20089794889908,332765.4,217.8482040320737,169145.2,155.1528278827041,113555.16,240.5681076119609,86196.92,1425.204544477739,93770.88,88.7325509607382,50056.88,95.58381452944845,194626.36,132.6504820948646,98809.96,96.55153235448932,50711.72,159.4404014044119,420569.9166666667,6424.370273398181,202437.12,2236.67868626676,132830.64,4790.095747519041,95715.08,4326.135447902666,208115.36,274.9743086180961,105243.92,169.3559375988926,402141.68,6375.273852753307,205720.32,1950.316748018126,137118.0,762.6854135225086,104365.92,289.7597515183916,297019.48,332.5878073531861,153593.64,230.474272750778,104305.6,182.2769321664154,79945.12,191.8199822750487,372701.96,479.6389041768818,192094.48,206.604185824005,130137.6,265.928561835693,99892.24,499.8556815721914,76758.2,1075.43,41967.4,1050.42,62987.6,113.267,34112.3,234.775,321432.0,5998.97,162267.0,3815.46,109108.0,3821.47,86317.7,3766.35
resnetbc26b,4694628400,63877472,168776.84,421.5864020577514,198062.2,737.1158389289976,111929.76,208.591136916217,77575.76,410.2011487063389,102325.96,120.3356904662952,1257588.75,9232.370277317737,622481.6470588235,7518.29768702508,389878.16,6881.090330347364,299513.52,5325.16204538416,45210.96,51.34130500873541,136597.52,2067.057911525461,80518.96,1794.322345176585,370166.76,380.0428691608356,215597.6,344.8770215598598,105384.6,1388.213557058135,2101744.0,22851.50900925363,864041.4166666666,31951.39628784719,522533.35,8653.644961951006,442538.9130434783,30076.68142527789,67327.8,488.3178899036979,394616.76,669.7783681188874,223600.84,526.9508273074443,2268404.0,11196.94708391533,1042758.0,8163.502679610021,622815.4117647059,12686.77420669361,453623.0434782609,7207.393404953126,140723.52,67.14454855012431,1485255.714285714,5108.927360563096,762716.0714285715,2161.125416612032,546971.3157894737,1099.039774800165,439957.5217391304,2247.796328959528,1595120.0,7969.118969049035,814472.7692307692,4856.691532211333,585587.9444444445,1638.807339779018,475684.9545454545,2015.996155237872,134412.0,1379.33,90920.8,2327.17,100664.0,369.246,65909.1,2424.26,511140.0,5599.21,278777.0,4302.88,198471.0,5664.75,170151.0,5534.53,13785.00414699999,39.31771590946452,237626.4,60.06130201718908,278836.36,138.1173066635749,140454.64,58.82440309939404,93841.72,31.58293209947423,129387.4,37.20107525327729,513638.9,257.1433257932238,260901.56,237.8635037158917,175274.52,175.4541809134225,132770.76,613.7224310712458,146357.76,98.72437591598135,82366.08,69.92505702536108,306849.48,124.3469726209689,155931.44,81.77680844836144,79487.32,387.8543767962404,671505.8666666667,6425.428046614655,311825.24,17921.13732614088,209302.4,5127.185980633042,152070.68,9319.815760925749,326878.68,220.5211500060709,166281.92,215.7407555377518,628253.125,3407.477675550494,319827.56,1901.815450142311,212260.92,641.5419499923602,161537.96,585.7202390220095,457937.9090909091,479.373161638377,236860.4,252.6241476977211,161253.96,285.8243488578256,123181.88,247.0500062740335,574918.4444444445,333.2538608965681,296483.28,345.3402403427669,201324.72,457.6746897087494,154226.28,513.0842831348472,120445.0,992.103,65832.6,1101.19,99209.9,155.448,53610.8,98.3334,499224.0,4564.22,251859.0,2663.17,171436.0,4486.8,132955.0,4252.0
resnext14_16x4d,2077648944,28446182,89954.32,120.7707646742373,105092.88,163.4660380629567,60903.72,161.6914394765536,43033.0,205.7818262140756,56147.08,130.3324733134456,632176.4375,4802.414054003856,334790.4,6421.831402333761,202902.16,3847.021213146608,154779.72,2651.988514605597,17427.76,30.08255308314106,70107.88,1057.195736654287,42650.0,156.8352001305829,191465.64,251.409129508059,115447.68,280.8485314186279,56648.88,1155.167185129495,994642.8181818182,33762.75652204574,468944.0454545455,12142.20651460798,271758.96,5162.336025328069,237215.96,23744.67598849056,,,203225.6,743.4485052779379,118560.6,470.1444033485882,1229271.111111111,16374.75865433303,592418.4705882353,6736.213241678906,337251.12,14997.45300594738,239756.8,4900.684899072781,56590.52,72.01126578529224,877907.5833333334,1639.310549099495,452103.6956521739,1608.454062940497,322936.28,970.613435719906,255557.16,2200.953878299134,938945.2727272727,2145.885326551897,482923.1904761905,1739.713567531205,345146.76,1314.914849866713,279521.24,1090.461453880879,70153.7,1647.96,48764.1,2062.85,49060.2,249.558,29898.1,968.234,261117.0,3202.19,143210.0,2974.68,100859.0,2817.57,96237.5,15078.2,6903.745852000002,33.94376585199764,110718.88,24.68573677247653,129960.2,304.2255742044051,65921.76,51.91167884012228,44025.6,31.83457240171446,60749.04,35.00340554860341,253836.68,744.0591761412529,129885.16,413.6572184792622,87179.48,571.9839941816555,65732.24,675.1390541214455,69451.56,104.6770576583045,37248.4,1012.188203843534,143774.8,194.5661841122449,73412.0,80.50341607658646,38428.16,212.8702290128894,308058.32,3093.039394770135,154719.2,1821.699975297799,97543.76,1427.375081189244,72295.0,2230.230517233589,154973.16,621.080264056104,79752.96,551.3725042110823,308555.16,4492.890363051384,160500.36,2037.185919448689,107169.84,876.8914952261767,82597.0,653.2801542982919,232513.76,1100.413532450415,121437.88,258.0606626357454,82623.16,281.2834413896417,63524.32,174.473544126323,288583.32,467.772570380094,150046.24,324.8952175702191,102072.2,277.0052707079777,80316.24,5008.765997967963,56707.1,910.668,31744.1,1165.88,46407.2,81.9987,25323.2,70.5126,240717.0,3570.33,121275.0,2225.61,82243.6,2946.2,65215.8,3793.98
resnext14_32x4d,3188746288,37568998,131384.12,475.5529261817238,151282.0,284.8147468092199,86730.4,188.5572592079128,60195.4,293.6450919051773,79976.4,117.1119122890579,974516.7272727273,12152.33368602627,479072.5238095238,7802.14059527773,309335.96,4529.270373735708,228687.96,6242.003969752022,24241.76,106.0879182565102,101394.52,1736.849195986802,60793.36,1139.527231091912,278025.44,422.1926650239201,165048.68,2871.980887401586,80643.12,1399.576116400963,1575697.142857143,52086.20950317044,677334.5333333333,20630.52324063116,409318.16,5502.757866233985,334917.08,17626.27292860292,34848.2,493.0657465287971,297299.84,904.3900344431046,169921.68,432.4095022082656,1879293.333333333,22399.14482494564,854928.25,13610.68023725609,521669.15,11215.32680876933,372507.12,10423.65034839523,79080.44000000002,56.76288928516588,1309077.5,3007.730664471139,672454.4666666667,2118.234606668697,482032.9523809524,993.92681900729,381657.64,1910.78584629466,1404436.25,2949.29202309639,712992.0666666667,1592.569390080766,516572.25,1213.082720798545,412168.56,4470.418710411811,104541.0,2026.79,69128.0,783.29,71578.5,60.0837,46135.4,1939.25,382198.0,3836.37,208957.0,3990.73,146405.0,5117.72,129118.0,3966.1,12823.316676,58.443889832991,166458.56,67.9812209363733,194894.96,112.8965827649358,99016.64,83.01367598173208,66419.24,37.58433716323862,91152.92,50.12537880156119,372480.44,1102.822309531323,191948.44,1000.258809708767,129979.12,127.7401487395408,101997.36,7778.551669199094,103154.28,119.489420452189,55667.2,193.8977049889967,215089.2,153.1691875019254,110368.0,79.68337342256538,57229.96,503.6092517021506,472792.7727272727,7720.058107010584,236142.84,8049.230500762169,150872.0,6928.577903148668,119110.4,7897.093156345568,232438.88,1349.42519081274,119943.52,837.8795674797184,459908.7272727273,7481.313880607156,239164.0,2140.392337867056,159137.68,906.4203757639167,122476.0,535.6082897043324,356965.96,2200.612378043893,189235.04,409.5415466103531,129819.4,349.7715826078499,99382.48,272.3089598232125,444241.3043478261,1791.767537202413,231626.12,881.0020349579221,158411.36,353.6488518290424,122454.72,539.0860799538419,83841.8,991.942,46083.6,1463.82,68975.8,168.617,37293.3,85.8569,348999.0,6081.42,175699.0,3835.83,119460.0,4088.21,92729.2,3774.36
resnext26_16x4d,2960545840,40376830,127103.92,318.3238501903368,148878.2,720.5163703900141,85443.28,239.8847256496337,59963.2,423.1167214847459,78800.72,261.9151801633498,911042.1818181818,13100.76564603751,457068.0909090909,12268.98266105182,286740.48,5014.578906508502,216051.12,2686.502459630365,24718.0,367.7616967548415,100509.76,1672.751416798085,60569.64,165.1772090816406,271934.84,346.6427186600059,163889.56,397.1930593552713,80566.16,1277.591098278318,1482851.428571429,62601.59341389949,656737.6875,9060.14109105613,386272.56,8010.674593715563,333670.52,23274.93439238014,36430.48,308.8708312547496,290680.88,710.3987792782304,168658.52,477.6811589334459,1778275.0,18852.65741657305,863570.1666666666,6801.585180839996,501642.45,16437.81668128404,342352.32,7395.568763631368,77894.84,1555.533963113631,1243988.888888889,1928.116204684104,627765.125,2245.310748955476,465534.4090909091,3141.0068544843,361761.0,2204.911862184065,1351162.5,2609.08868189642,690463.2666666667,3753.196743518191,496018.5238095238,2387.661929069596,398781.88,2167.77397936224,98908.5,1747.55,71176.2,1635.67,69407.3,86.8781,44532.7,1791.81,365048.0,3819.98,205360.0,3822.7,143072.0,3052.35,129722.0,6086.2,9515.293759000002,26.78748783573723,161229.32,66.31905910068387,188907.84,160.7362261595064,98491.88,110.8170817157716,67179.72,35.50607835286797,90365.76,50.12806000634775,370078.88,519.3987539453672,197053.16,386.1475034232385,137568.32,419.3019646984736,108037.2,403.3033597678055,100878.12,87.11386571608449,55178.12,1106.062505286207,210327.88,133.3612597421005,111029.72,251.6301285617444,57708.12,279.5518298992156,452681.7391304348,2967.415288961837,235164.44,5046.584722998317,160909.64,8203.862977305265,131579.52,7703.284718196518,225975.76,890.3394534670471,118596.36,574.5388328041892,457686.9545454545,3758.08133441996,243455.8,1267.480366711848,171790.84,1068.227042533562,136191.44,6336.6305436249,341350.12,513.6899703128337,185995.0,566.4746419743783,131831.64,222.3979999910071,104328.32,346.9554115444807,426226.4583333333,1280.01611250167,230133.28,307.612551109346,162261.68,352.2044542591703,130381.96,9093.608350836317,80125.9,810.102,45789.8,1376.67,66069.2,103.514,36164.2,79.992,335003.0,4818.26,171730.0,3413.11,117041.0,4174.57,91363.5,3181.89
resnext26_32x4d,4951529520,61424126,195959.28,575.9389217616744,227626.92,238.25615123224,129618.0,294.2441163387979,88931.04,417.4825007111077,119611.28,187.6875105061602,1444568.571428571,12421.14260740409,724925.9285714285,11015.26557272929,461726.8181818182,5907.589337887661,345725.4,7728.377806499887,36915.44000000001,253.4944575330987,155057.68,1921.946944533069,92722.76,400.3110070932349,418475.2083333333,546.0739402900389,248073.08,512.1438797837967,121540.12,1887.132370979842,2273466.0,25028.51861377337,991472.1818181818,35618.77093183052,595928.4117647059,11891.07953373068,491293.7619047619,30773.98633494385,53860.63999999999,1136.407600115381,450823.5217391304,786.3989401097073,258064.8,592.3835919402225,2752310.0,33326.21370633034,1276720.0,9640.39158955693,773274.4615384615,11181.78127144181,531008.4736842106,12446.73838218554,119848.68,119.5853101346482,1934716.666666667,5304.01629794714,996448.6363636364,4914.213842106427,704734.4666666667,1695.898891116121,561629.6111111111,4725.978019167495,2041400.0,12373.4506100764,1057198.0,3748.655225544222,753128.0714285715,9944.42416248771,606179.3529411765,8703.716906763431,154542.0,2422.07,104875.0,4302.86,109594.0,165.88,75533.1,2729.72,579178.0,3686.24,316124.0,4916.67,221876.0,6666.49,196232.0,6700.8,20080.31249199999,31.77523841843479,264403.2,75.96894102197291,309563.08,172.4753709953975,160711.16,87.31216639163182,110707.36,75.83554839255797,147376.64,120.9720232119807,593961.6470588235,1209.235973719939,318301.76,515.3257051613086,224173.32,525.8580584150061,177472.76,914.9225226214513,163379.84,136.4016656789792,87236.28,924.9739680661289,342840.12,184.7325244779597,181130.6,106.5037088556075,94210.04,944.8632696850905,760119.4285714285,14312.50425184858,394956.6,7386.840834890109,263340.6,14355.56841368533,222117.4,8518.898454612545,369970.2,447.9895534496313,195161.84,621.6493982945693,731481.6428571428,7879.117205872594,392955.24,3148.763506902352,273479.68,1450.690227994936,216161.28,1206.718211348449,559322.3888888889,994.453738317837,308469.24,550.2495637435799,218368.0,307.9033614626511,172770.36,378.5184677132676,697479.4666666667,1474.495433096428,379499.16,744.3966512552296,267754.84,366.0607250170386,212814.8,816.9624715982981,130140.0,1481.05,70948.7,1199.49,106769.0,229.629,57816.8,103.705,533648.0,4905.96,270082.0,4049.63,183970.0,4628.64,146866.0,5634.9
sepreresnet10,1781072944,21893672,60989.68,109.8983967126,72519.48,258.2705743982461,39954.2,224.1308546363039,28484.92,334.235476273839,36246.64,95.55726241369622,391085.2,3355.450193342169,197620.12,2619.545400560945,121189.84,2365.164783773004,98313.96,2080.012259194642,24898.28,54.3808201482839,49698.56,733.9461604232288,30586.08,89.42837133706507,132502.6,126.4139232837902,74940.36,150.0644874712202,36954.44,770.3245072045936,637284.0625,48415.52481186787,281209.2,9285.176849150479,169118.52,9590.574886293314,153930.4,5461.997766385482,35570.56000000002,282.082246162356,140774.08,184.352037146325,78997.88,173.449086477848,522648.15,10810.41291660499,229582.08,3692.307819453844,142575.68,1741.401888594359,116159.8,1162.977179483759,75361.40000000002,53.16079758619127,391692.36,604.3034257721861,202653.56,859.3397037260642,150942.6,515.8768069995006,124673.8,374.975625874536,432065.4166666667,1243.856801667923,223906.96,1707.761633952467,163884.52,586.1876914436194,134828.24,799.0434421231425,49440.3,1797.19,30964.4,291.322,38317.9,73.5778,22744.0,715.78,189816.0,2206.23,103848.0,5609.28,74107.8,4083.91,60646.2,502.389,6359.472956000001,33.66179740644239,103870.92,41.40137195794362,122025.24,164.9730353724511,61624.8,35.57639666970223,41637.92,30.57177783512107,57520.16,41.72738189726261,247910.88,216.5264547347506,127350.2,211.7349286253924,86658.16,198.3037427785971,66484.92,294.967919611608,64928.12,81.8864188983741,35526.88,754.1518849674778,129845.6,93.01870779579772,66199.44,77.63508485214658,34644.12,109.9004349399947,298309.72,2367.469645338669,148619.96,3726.975787203346,95067.96,772.5952358123884,72301.32,7707.775091269854,139559.72,248.7512042181907,71214.16,185.8801075962675,293172.8,2959.723365451575,152256.64,1334.471846986665,103255.76,779.9575003806298,79751.24,409.772744823274,217032.92,269.2935825451472,113385.28,224.1537900638756,78250.04,169.4984318511531,60524.24,159.7055490582591,273588.64,232.119086677507,142097.12,214.5731241325437,97755.32,284.209460785527,78789.28,13001.48938705101,54944.8,666.047,32270.8,719.624,42656.9,95.7728,23638.9,64.3107,214701.0,2101.51,110532.0,2883.96,76427.4,3156.21,60037.4,3032.28
