model,flops,size,pixel4|1large|float|mean,pixel4|1large|float|std,pixel4|1med|float|mean,pixel4|1med|float|std,pixel4|2med|float|mean,pixel4|2med|float|std,pixel4|3med|float|mean,pixel4|3med|float|std,pixel4|1large1med|float|mean,pixel4|1large1med|float|std,pixel4|1small|float|mean,pixel4|1small|float|std,pixel4|2small|float|mean,pixel4|2small|float|std,pixel4|3small|float|mean,pixel4|3small|float|std,pixel4|4small|float|mean,pixel4|4small|float|std,pixel4|gpu|float|mean,pixel4|gpu|float|std,s10|1large|float|mean,s10|1large|float|std,s10|2large|float|mean,s10|2large|float|std,s10|1med|float|mean,s10|1med|float|std,s10|2med|float|mean,s10|2med|float|std,s10|1large2med|float|mean,s10|1large2med|float|std,s10|1small|float|mean,s10|1small|float|std,s10|2small|float|mean,s10|2small|float|std,s10|3small|float|mean,s10|3small|float|std,s10|4small|float|mean,s10|4small|float|std,s10|gpu|float|mean,s10|gpu|float|std,onefusion|1large|float|mean,onefusion|1large|float|std,onefusion|2large|float|mean,onefusion|2large|float|std,onefusion|1small|float|mean,onefusion|1small|float|std,onefusion|2small|float|mean,onefusion|2small|float|std,onefusion|3small|float|mean,onefusion|3small|float|std,onefusion|4small|float|mean,onefusion|4small|float|std,onefusion|gpu|float|mean,onefusion|gpu|float|std,a03s|1large|float|mean,a03s|1large|float|std,a03s|2large|float|mean,a03s|2large|float|std,a03s|3large|float|mean,a03s|3large|float|std,a03s|4large|float|mean,a03s|4large|float|std,a03s|1small|float|mean,a03s|1small|float|std,a03s|2small|float|mean,a03s|2small|float|std,a03s|3small|float|mean,a03s|3small|float|std,a03s|4small|float|mean,a03s|4small|float|std,iphone7|1large|float|mean,iphone7|1large|float|std,iphone7|2large|float|mean,iphone7|2large|float|std,iphonexs|1large|float|mean,iphonexs|1large|float|std,iphonexs|2large|float|mean,iphonexs|2large|float|std,iphonexs|1small|float|mean,iphonexs|1small|float|std,iphonexs|2small|float|mean,iphonexs|2small|float|std,iphonexs|3small|float|mean,iphonexs|3small|float|std,iphonexs|4small|float|mean,iphonexs|4small|float|std,iphonexs|gpu|float|mean,iphonexs|gpu|float|std,pixel4|1large|quant|mean,pixel4|1large|quant|std,pixel4|1med|quant|mean,pixel4|1med|quant|std,pixel4|2med|quant|mean,pixel4|2med|quant|std,pixel4|3med|quant|mean,pixel4|3med|quant|std,pixel4|1large1med|quant|mean,pixel4|1large1med|quant|std,pixel4|1small|quant|mean,pixel4|1small|quant|std,pixel4|2small|quant|mean,pixel4|2small|quant|std,pixel4|3small|quant|mean,pixel4|3small|quant|std,pixel4|4small|quant|mean,pixel4|4small|quant|std,s10|1large|quant|mean,s10|1large|quant|std,s10|2large|quant|mean,s10|2large|quant|std,s10|1med|quant|mean,s10|1med|quant|std,s10|2med|quant|mean,s10|2med|quant|std,s10|1large2med|quant|mean,s10|1large2med|quant|std,s10|1small|quant|mean,s10|1small|quant|std,s10|2small|quant|mean,s10|2small|quant|std,s10|3small|quant|mean,s10|3small|quant|std,s10|4small|quant|mean,s10|4small|quant|std,onefusion|1large|quant|mean,onefusion|1large|quant|std,onefusion|2large|quant|mean,onefusion|2large|quant|std,onefusion|1small|quant|mean,onefusion|1small|quant|std,onefusion|2small|quant|mean,onefusion|2small|quant|std,onefusion|3small|quant|mean,onefusion|3small|quant|std,onefusion|4small|quant|mean,onefusion|4small|quant|std,a03s|1large|quant|mean,a03s|1large|quant|std,a03s|2large|quant|mean,a03s|2large|quant|std,a03s|3large|quant|mean,a03s|3large|quant|std,a03s|4large|quant|mean,a03s|4large|quant|std,a03s|1small|quant|mean,a03s|1small|quant|std,a03s|2small|quant|mean,a03s|2small|quant|std,a03s|3small|quant|mean,a03s|3small|quant|std,a03s|4small|quant|mean,a03s|4small|quant|std,iphone7|1large|quant|mean,iphone7|1large|quant|std,iphone7|2large|quant|mean,iphone7|2large|quant|std,iphonexs|1large|quant|mean,iphonexs|1large|quant|std,iphonexs|2large|quant|mean,iphonexs|2large|quant|std,iphonexs|1small|quant|mean,iphonexs|1small|quant|std,iphonexs|2small|quant|mean,iphonexs|2small|quant|std,iphonexs|3small|quant|mean,iphonexs|3small|quant|std,iphonexs|4small|quant|mean,iphonexs|4small|quant|std
NAS697,1139098288,22183993,68924.52,111.3916047105885,85299.36,249.8733887391773,47071.32,146.7195201736974,38460.28,197.3813608221405,43797.48,206.8820185516373,467727.5454545455,6689.018556405258,227874.44,2464.018426554477,151721.08,714.8143770238537,161185.92,17325.77750271543,20582.72,88.69988951515103,56280.2,306.6103716445352,34927.64,152.5316701541028,144791.24,292.2771670863121,80866.56,270.0770378984485,45826.0,1266.947323293277,725245.6428571428,17369.59348404621,351755.52,12289.15055199504,216406.56,7247.674827584361,195691.72,16885.9627300785,23976.56000000001,393.8914490059412,154966.92,430.467552319568,87011.4,267.2389193212695,727580.0,13849.6989446393,342721.04,5591.733773920214,222152.88,4688.086776671268,169036.6,3656.557856782797,65406.96,68.30643893513992,782293.2307692308,1730.676930872211,427550.0,2817.25708802019,323174.4,4115.413417871891,264627.84,2057.470187973571,851345.6666666666,10497.91870906906,496512.8571428572,109425.1473862539,345393.64,3334.200124527621,294286.56,7819.082713873795,51859.2,2143.11,40405.0,1917.12,37283.2,106.033,22822.2,159.681,190337.0,2480.67,109201.0,2546.65,80109.2,2584.48,70989.4,5075.35,8003.427091,43.14430401437161,68857.56,105.4028766210866,80450.44,92.92667216682194,41268.12,146.1353673824376,27719.96,40.14720911844309,38187.88,58.1118370041767,178896.56,1682.59449850521,95782.44,1094.457457556026,67125.2,2610.489915705479,72794.74,15746.12565783723,44651.52,67.25778467954471,23484.52,224.2051060970736,90216.48,121.6273390319792,47443.0,95.21050362223698,26011.6,171.5890439392912,217457.36,3151.632972032118,113541.52,944.7197730544227,75453.72,1843.724285678312,57123.56,2457.366575503134,95894.8,330.528909476917,50020.56,86.87281738265428,231313.36,3418.682142346667,130949.08,1899.038428679104,87409.56,980.728140923875,67243.92,972.5433016580804,164072.88,346.3444897786018,91690.04,165.3412180915576,64621.6,247.0624212623198,50933.56,204.8775400086598,202351.32,250.6552564778964,111391.68,308.3222625760261,78000.96,247.2672206338721,61695.68,441.9532753583799,36967.6,858.111,21829.2,909.975,29641.5,70.6434,16644.3,46.7765,151372.0,2363.33,78050.4,1601.3,54614.8,1810.55,44071.4,2503.31
NAS698,717754408,13954703,58950.72,147.6017669270934,71057.64,187.0625307216814,39643.8,123.8579831904266,31830.92,95.7095272164689,36663.68,104.6337306990437,334707.92,2895.308134482408,167452.32,1829.242263233605,113686.4,993.358827413337,125368.58,23930.75308893558,10897.88,1352.11355972788,48985.72,334.9898529806537,31279.6,219.7240087018258,117247.24,291.9374289124298,66218.2,160.175154128223,43574.36,1069.909262694739,553340.4736842106,33430.77321140606,246344.72,8269.664126287113,157602.6,914.0164987569973,130182.2,2686.884723987987,13659.0,378.2997753105333,130734.24,381.8231297341742,75216.08,388.0059710880749,574905.9444444445,15583.92562679116,250401.4,5569.90380527348,157025.2,2742.866223496873,117058.84,1311.894193294566,30314.36,60.18127283466178,647078.75,9379.72185421828,348054.32,1526.854589540209,256526.44,911.6906966729451,207419.4,1265.850354504829,703611.2666666667,757.1327903493693,378357.12,10350.65438055005,276195.08,894.8395127619253,229536.4,1594.853673538736,48835.2,1870.95,31403.2,333.33,31679.2,67.5082,18914.0,75.6954,148473.0,2721.4,84269.0,441.105,71356.7,5507.17,56908.8,3367.09,4416.22711,2.854580163519406,61521.2,51.7833950219566,71631.12,71.12373443513776,36985.52,90.45755689824925,25142.12,75.84369189326164,34304.16,53.96567798147263,199643.68,3118.266437878585,102583.96,1099.384281495783,69067.96,990.7719608466925,75779.92,12190.01649193306,39339.92,84.0513747656753,21263.52,253.426142297909,84418.4,92.10081432864749,44438.72,76.88928143766204,26292.84,466.3157453914675,303419.96,10418.10831765537,139623.0,4988.406767696475,97266.84,3831.066970753709,96491.56,24604.10046651574,95961.08,2385.740688675112,49085.36,78.28710238602525,267047.76,3327.160546532133,131936.96,1163.102797864402,83987.32,675.8747055482991,65533.88,729.5254523318566,226476.12,619.3458045389506,142609.0,661.2372040349817,100332.96,217.6035808528895,77051.6,196.0944670305616,277995.44,508.1142454212438,166175.28,348.6520924933622,116305.92,189.0635702614335,88988.32,374.5820839282093,33512.9,277.092,19138.5,743.988,26907.0,62.578,15152.8,65.8445,132647.0,1354.13,68708.0,1611.74,48220.8,1751.53,39555.4,3389.86
NAS699,1217223710,15448119,105150.24,1098.216491589887,125134.48,1964.08382957551,73534.32,469.5504846126772,60834.32,2126.783067828028,64558.04,347.4804719692892,600483.5294117647,4890.495429223158,318004.4,2907.972214447724,215398.6,1176.703870988789,216522.1489361702,24366.89957838141,15463.36,339.4131971506116,90379.36,1673.801275659688,58334.2,695.7654202387469,201431.56,504.1276092419458,112581.56,264.1596608114115,68788.4,1567.080853051303,998607.6363636364,50879.68656863282,451784.5652173913,26882.50151860724,325411.6,9830.197589061981,240377.8,27733.38487527262,19749.04,158.4359858113049,239872.44,623.1105892215281,137579.44,937.139694175847,998605.4545454546,12404.16924310412,431145.5416666667,8343.640697057683,293282.12,3602.132560803392,219403.12,2269.915440187145,46466.8,65.67074234390837,1029454.0,10796.45515898621,559542.1111111111,1450.833281213435,415682.48,2382.270750691449,324614.64,2318.986224711134,1156818.888888889,19266.1248161663,613847.1764705882,1876.138657715836,452661.0434782609,2761.630826920318,377996.08,41048.67872067991,94073.6,1661.33,59510.7,2337.75,56371.3,85.8686,32448.7,810.4,294158.0,2354.71,161774.0,4739.61,117511.0,3090.42,98426.9,3495.46,7150.135414999998,6.184686575357905,130513.28,192.1621232189112,152529.2,1183.566745054963,78616.48,179.4516358242521,54563.72,161.7240909697748,73816.92,266.0013413500015,517068.25,4805.940822305243,266563.0,1456.158672672728,179235.04,1640.813444118496,167284.32,8015.631868892183,83864.48,133.3848926977864,48927.88,121.3172106504267,203432.76,433.0859757600101,105839.8,157.3513266547187,58108.6,408.9300184628171,833005.1538461539,29768.32976851574,320625.12,3886.437055401773,215092.52,688.1365050627674,161929.24,8476.645078237027,230036.76,1159.997699308063,118915.08,3513.353895297199,864154.25,11569.60273824617,361065.84,4472.228479673193,212484.68,1322.723454694896,157231.88,1188.991617127724,791255.9230769231,2601.897486939941,436928.9565217391,1524.654072761393,294941.36,1558.730788301816,226913.4,11920.22395091636,930625.5454545454,3889.752302551747,502041.5,2137.167974212603,336911.84,1021.935562743562,254999.36,1433.270354957501,73225.3,724.447,40426.3,1086.75,56596.1,99.8696,31136.5,721.707,282285.0,3637.74,148164.0,2933.61,101909.0,3398.43,81085.5,5349.25
NAS700,6415360560,38981848,181022.6,391.3648936734106,214044.16,603.8323396440438,110134.04,288.5021289349526,84691.8,872.441952223757,102473.04,179.1159356394623,1378326.25,5864.93592782564,576598.4444444445,4545.661389625915,368568.56,774.5873781569126,334314.9333333333,25882.00297237875,69919.2,86.49213605871923,150353.44,2286.064654903706,91316.6,1094.108952527124,403692.92,323.0009188841419,211173.64,922.9344453426797,107628.28,1641.951485763206,1765333.333333333,57545.30408488795,748182.7857142857,28376.36591093413,464427.4090909091,19489.16292726222,371318.64,25401.35828632792,96163.79999999999,631.5158601333778,428525.2083333333,289.3151365965647,223538.6,2238.926492763887,1611238.571428571,21277.54378183147,638133.4375,7967.40720818848,399853.56,4273.883443239883,309927.24,2186.959867578735,217313.76,91.77232698368285,1181685.555555556,1355.942567704687,638692.0,6083.532978459145,461120.0454545455,4958.991314931923,387184.72,2471.210302989206,1306228.75,5514.239379778503,715888.2857142857,7581.088099706414,517148.6,19416.89828062144,404036.52,4339.095962248358,145255.0,1521.47,87034.6,1605.25,120226.0,350.165,82644.2,2931.9,604983.0,5091.23,312822.0,5355.14,211277.0,5947.28,171640.0,4136.98,23925.191679,66.21046075643224,302664.2,106.6365790899164,357567.56,556.5125033635812,177950.32,581.4311804504468,118484.56,75.24949435046058,163389.8,1090.301059340951,640938.5625,3526.367305187273,322677.08,1467.274914118005,218692.92,1539.446184054513,206807.7755102041,13401.02730644079,185122.12,69.64959152787618,94325.2,1282.066269738035,383617.44,159.2889399801505,192955.32,97.68345612231376,96484.04,148.4621109913233,845072.0833333334,28969.86865249919,382613.76,4741.853361545463,250213.52,4922.192764368336,183251.56,16456.87750718222,408646.32,754.161877583321,206243.52,535.6493718842579,774497.0769230769,5469.274195435082,384670.04,2390.391089006148,254339.8,465.53066494056,190538.44,573.5816649789286,571956.7222222222,305.0598858431198,288664.2,262.3689005960882,193749.56,227.8759451982591,145583.2,174.4263741525346,719677.1428571428,276.1668380689101,363330.52,321.7529636227148,243517.08,188.2241047262544,183574.28,952.6782256354976,154242.0,982.902,81913.1,1426.45,126629.0,107.614,67091.5,82.9694,619041.0,3201.96,311489.0,3379.58,210457.0,4735.14,163598.0,5777.54
NAS701,1356448000,14078258,75386.44,145.3393491109686,88811.72,214.9136608035888,48462.2,123.1577849752098,36083.64,110.5335713708736,44950.76,166.9977916021646,439082.2608695652,3647.712519867655,222133.52,1218.37698993374,149442.36,933.3071897290838,172221.32,28430.25525839682,51279.95999999996,361.3889516850231,64135.56,239.2167352005289,39456.2,128.8310521574671,146965.8,147.8664262096031,80906.92,171.4232002968093,48076.64,1252.467033657972,691702.4666666667,39141.78804613925,335765.8,5635.186846946603,219882.84,11159.43023520467,194642.0,22229.3339765275,39266.64000000001,258.0170536999444,159759.12,1809.480639741691,91538.6,934.9669085053224,638951.25,10033.38732370579,326353.48,3729.886519667857,223357.56,2823.000546652444,172615.32,1676.11607521675,149671.76,141.549505121,628789.375,10358.90633027324,341928.16,1514.275422239957,250026.04,2092.481789263648,208633.96,1728.185255810268,698774.2,5611.070179564679,374283.28,763.6804315942632,269645.08,1514.62462465127,237765.76,2604.706974383107,58321.1,406.276,38653.5,2297.23,42836.9,56.3763,25068.5,179.727,216476.0,3029.32,118235.0,2197.19,84338.3,457.415,74139.4,4112.72,7421.600024999999,23.96444603223411,94851.44,111.4996251114774,110643.52,233.779574813541,55647.44,426.5042161573552,37988.68,123.7422223818532,51469.28,134.3796175020602,266504.08,2338.246213211945,138011.12,1270.754242802282,94893.68,1264.195735477699,105692.54,12551.99971830784,59998.04,53.85943185738223,31131.56,220.0545532362373,122783.2,142.3755597003924,63382.56,100.3721395607367,34776.72,110.5974755588933,365152.6,12566.47524805584,167737.96,8249.652736836866,112130.96,2639.653514838642,83705.64,2247.369606985019,133477.56,1641.027460586812,69116.8,1346.590242055838,341352.12,5379.584640620501,175913.28,637.6008481801134,115499.88,1207.74074436528,86906.96,1246.324499638838,252644.04,1713.030985826001,133260.24,763.2142178969152,90942.04,517.7921189048749,70406.24,437.9978337845976,311623.8,2238.191805900468,163325.96,1113.376036386629,112079.76,700.7727323462294,86831.24,859.3809530121085,51408.9,676.555,28887.9,644.104,41543.3,68.0663,22855.3,64.3483,208915.0,2407.17,107222.0,2542.1,73852.4,2918.6,58620.9,3770.75
NAS702,1046400592,18117356,44650.64,67.12071513325823,54144.16,274.5706000284808,29732.16,66.47205728725417,23956.12,82.97774159375513,27500.12,88.63693135482524,307469.68,2198.879709670358,144147.64,919.4029314723768,93030.68,1021.698222372927,90417.98,13696.75066209501,15120.36,734.1225903076406,37014.64,203.8993634124442,25508.8,526.8540594889632,98054.92,205.9201631700985,53825.52,136.0379711698172,29734.48,1077.723865189966,557423.6111111111,31947.56665770909,214484.92,9301.551891679152,155103.64,1506.240322923271,119006.92,13213.30532431609,20470.4,330.5366690701653,112963.4,188.4248391269049,61737.6,191.1692443883168,545080.2105263158,17755.65499711941,198874.52,5544.323007329209,110255.24,1829.652585164736,84428.44,635.4148931210221,44368.28000000001,62.05679978858078,437086.1304347826,2724.36892260667,222389.44,3048.318462103328,155178.92,1701.578136201803,130019.12,510.8215594510474,471643.5454545455,3533.417451179173,239338.6,5231.787159279322,166618.96,489.4859736499096,141550.36,1713.483583347095,38323.6,458.041,24177.7,531.331,28302.7,70.9691,16413.2,48.0267,134811.0,1940.9,74017.2,2092.43,52020.4,429.233,44063.6,835.101,7974.710411,19.87188874563476,67613.92,51.61621450668385,79190.76,84.1523760805362,40085.88,171.1143056556055,26992.4,77.95024053843579,37128.2,57.38013593570513,182511.16,2204.226715744095,93261.96,994.9548122402343,63856.96,1101.088824028289,67203.32,8823.325714128432,42523.92,49.68937109684525,22317.76,547.5223670317041,89431.56,147.7963680203272,46047.44,109.7572157081255,25285.84,573.6687322837109,293513.92,22427.27822616021,125439.2,2174.549314225824,79627.68,749.8781618369746,60725.36,994.8984623568377,96734.2,118.7269135453289,50386.32,74.65050301237092,246713.96,2465.640387079997,116672.08,404.749692526134,76230.04,568.6354529925126,58936.24,377.9375906151702,204544.96,1136.434476069782,100900.88,496.6669966889284,68374.76,277.2842988703111,51535.28,238.2931841240953,251606.92,1228.661643252527,123695.6,376.9350076604719,83286.44,283.3958475348571,64005.36,577.376333425609,35356.5,204.333,19411.1,223.75,29005.3,66.9524,16062.9,56.5348,139547.0,1917.54,72669.3,2116.13,50619.0,2732.76,40734.1,2497.29
NAS703,2409920224,38005837,146284.96,1562.057424808704,170137.16,1384.447432877103,89988.28,477.4811007778214,71203.36,556.9307949826441,84448.68,300.5976340558921,1151291.111111111,9003.244408353203,503661.5,9138.771583205262,299839.48,7007.805368986784,269578.6842105263,24034.89865427624,32868.04,209.7598016780146,113841.04,2295.665140738083,72138.56,931.8323059435104,281778.44,454.3045744872045,155828.64,1129.84267506587,86633.44,1524.080236208055,1668848.333333333,29068.7171008438,552778.1578947369,34375.54238004744,332583.8,6384.69291352372,284032.2,26687.59333323258,44118.84,1052.050823106945,317776.4,891.2136444197878,172659.4,621.887320983472,1553401.428571429,21112.11461870812,564157.0,10467.16008391112,323526.32,6656.53856426897,253943.72,1225.888560024931,98844.84,72.17922138676754,1238067.777777778,5557.237078856478,653817.4375,2205.623068680084,455948.5454545455,2839.288863066575,365417.12,2238.509509830146,1342661.25,7730.073475556361,708500.0,807.5164394611419,499252.2857142857,25300.48609008447,425663.2083333333,49383.82050494808,140483.0,2644.41,90476.7,2173.74,87091.0,346.638,54333.8,1680.84,425707.0,5247.4,242384.0,10203.1,155898.0,3235.07,130079.0,6109.7,15503.043757,50.44672638374379,189013.28,444.4001368136603,221608.24,251.6189627194262,112852.8,452.8095405355324,75874.32,369.5624136732523,104523.6,1149.772812341638,609425.1176470588,8879.445371407282,305986.2,3011.996321378896,207165.96,3931.243248439353,199668.1,18262.38101480746,125476.96,3929.24699635948,69612.36,2327.883946935499,259784.64,2076.256513632167,134146.16,182.322720471147,76195.6,1176.694318844108,1178397.777777778,30160.2718001965,458688.1818181818,27148.24716196135,264175.0,9708.513089036858,179657.48,12771.72335159198,299528.72,2105.391678904426,152503.92,189.3314384881708,796659.5384615385,18731.11642167564,374750.12,5440.730762094372,239875.92,2978.196768784762,181303.88,1779.583576458268,791866.5384615385,16611.0194686233,373752.44,8783.855454548418,247418.16,4291.396608844258,183659.68,2282.185596659483,947342.3636363636,15729.05570923227,456214.5909090909,6699.094658365079,302787.96,3467.881053092796,229649.56,2419.911239363957,109463.0,837.08,59474.7,1420.84,83136.8,113.016,46435.0,1495.66,405144.0,4131.12,210180.0,4302.33,143694.0,3370.33,112472.0,4069.59
NAS704,823216376,10673123,33089.52,66.58835934305634,39235.48,149.6941201250069,21145.92,77.71018980802968,15458.36,76.41721272069533,19447.28,135.7452083868893,189448.8,1818.274610723034,93080.72,786.926452471894,64068.04,600.9958056426018,72070.4,18979.42462563078,10392.8,1222.565397187406,28853.76,140.3809901660478,16922.4,68.6975982112912,75288.36,110.4904991390662,40319.12,82.22423973500757,20823.92,886.4531987646047,282986.96,20313.23321675799,133781.48,1046.488265390492,92509.04,4079.361052714016,81583.92,7169.343512037904,13557.88,455.3634153069392,81109.92,206.8866201570319,43909.72,130.0198507921002,287169.28,5521.20005448091,141291.84,1600.752015272822,98122.28,2382.848086135581,71838.84,2717.329316516495,28105.92,51.23280199247353,233779.04,629.6723897392993,124150.28,385.8494545804101,97265.28,573.8687320285014,81294.04,508.9093027249551,270291.84,13078.42642424539,140802.2,536.9905771985203,108775.6,500.9663461750699,91601.52,1542.298236269497,25494.6,224.66,17725.8,534.581,20651.6,72.0586,12568.0,60.7223,101246.0,1726.35,57701.4,1823.89,41710.8,2527.13,34764.0,627.391,4448.012496,3.924832717891432,46540.72,52.80039393792436,53976.0,46.8316132542965,26974.4,153.5067425229263,18125.96,44.43465314368956,24907.32,54.30780422738523,113754.52,2518.106512759141,58155.52,210.0800076161461,39938.68,529.6622863674551,43264.94,7249.547650467579,29180.32,47.82946372268876,15207.48,383.1804921965626,58422.0,101.2335912629795,30056.96,57.15206382975159,16279.32,208.5530570382511,130200.2,5486.80987824437,65830.24,1855.409179237831,44683.28,1172.219519373398,31915.28,489.447649498902,62205.56,171.9467545491918,32173.0,542.3120135125166,144011.92,2706.878304172539,74250.92,1110.024321174991,49498.56,228.115423415428,37016.24,252.9740350312656,108611.8,152.3070582737386,56750.64,173.2182161321378,39894.2,182.6793912842934,29872.76,132.6023468872252,134080.8,166.5028528284125,69817.48,205.2438783496356,48605.2,212.0407508004063,36873.32,214.9639448837874,23067.5,116.035,13677.2,1167.03,19143.8,45.9698,10630.2,42.8171,96815.2,3551.32,49917.1,2054.55,34712.7,2010.77,27712.4,2390.3
NAS705,1177244836,12786103,77023.2,205.3241339930598,91649.44,328.3378845031441,48158.04,315.1767097994393,40844.6,159.6643980353792,44452.6,174.0615982920989,437745.652173913,4448.820650842742,218243.0,2495.290043261504,155624.92,1192.434414800244,155365.66,22642.25103174152,13935.76,1612.177242861343,61465.8,356.2762972750222,37063.28,911.1999789288848,153228.36,199.7071616141995,81419.76,164.9014930193175,137179.36,43671.18439051545,646791.875,28746.5432071297,319361.64,22606.43024783878,234045.0,3881.042014717182,179551.44,19069.14588770037,19626.36,177.9082280278234,163337.84,426.6783031746517,87892.32,298.5087898203334,585587.5555555555,10582.00559767078,275137.6,4185.571549979764,207769.8,3745.458594084308,149825.72,1321.941618075473,40216.0,59.96470962157659,690215.4,7933.198260474775,373649.24,2934.462121479846,292620.36,1428.674711192159,219380.48,1572.910782466698,762753.3571428572,3096.349385212548,415369.48,2873.540257174066,317525.88,1590.452119870322,246377.52,3090.999140989852,61791.3,304.183,38266.2,264.284,42109.4,44.9315,24137.6,90.0613,203498.0,2819.33,114576.0,2199.43,86414.7,2508.27,69990.7,2402.49,7168.593763999997,19.78684160533381,91363.2,234.9782968701578,105359.36,847.7070663855528,53231.84,301.8771511724596,36104.2,84.02285403388771,49893.8,207.5001686746302,258513.4,1932.496106076284,132488.6,1465.198252797211,90062.16,521.441592510609,90562.12,11000.8541025504,55917.36,73.7139769650234,31185.32,491.5153482852799,117527.88,147.3407805056021,60390.12,65.99170857009234,33767.16,422.9098892199141,399945.64,24957.88650007047,175750.96,13637.52702649568,107759.04,2953.6249251386,83668.52,3803.265524467099,129969.88,1541.835875052854,66035.24,267.6100566122282,347914.96,3745.307704101227,170660.4,2834.190607563295,112427.44,1496.899972075623,85690.04,1446.502719803872,258561.32,3020.375509369655,139080.32,5161.716332539014,108782.52,8104.967854939339,81754.44,5116.085386934038,325426.2,2940.223637752747,169274.0,3833.179620106524,128879.24,7925.412727574509,97783.6,5129.984670542398,47878.5,467.343,26739.6,455.638,38923.4,58.9651,21308.2,61.7811,192097.0,2604.49,98619.4,2189.29,67044.6,2466.85,55165.7,7231.41
NAS706,1109329728,16292528,73424.56,134.1471073113394,86726.32,288.7233582514584,50028.16,84.68325926651619,45232.88,76.34726976126913,47159.52,280.5111220611404,426427.875,5689.475388180208,208103.96,4941.097250449539,138839.56,1155.39686965129,158677.38,28419.16276380428,39004.24,263.2860831870913,52921.68,127.179155524795,33620.48,786.0224485343914,152791.2,1693.421601373976,91634.12,446.351638957448,181612.0,34473.15606787403,704914.2666666667,42628.90562434003,317168.24,2948.530023995007,199220.36,8798.076430129486,167571.72,13271.530496578,32067.88,342.0935544555027,166537.24,523.6574666707236,96325.28,243.2162034075855,718126.0714285715,8116.453126337934,305436.44,3282.291066678883,192070.64,3518.119121121398,144545.36,1907.888904103171,125080.0,250.8290381913546,829027.7692307692,1781.91941257157,434604.8333333333,881.8388300716986,317382.56,839.547834491877,254706.48,954.4128297545041,885365.1666666666,1746.06008074051,463015.1818181818,792.9376701609847,335808.56,963.1708500572471,275331.24,2879.16224315338,57345.0,886.081,40741.6,862.671,35997.7,66.3024,21778.1,426.206,185104.0,2051.79,106019.0,4720.25,84620.9,2444.42,69291.7,3442.04,5712.127093,41.75826796137682,62518.84,36.72130716627609,72903.48,70.63377095978947,37760.72,144.7186290703446,25030.12,40.00331986223144,34663.08,40.3602973229881,167310.28,2075.810309638142,86661.28,1052.264397193025,58959.44,1682.896718874929,65020.1,11928.1325281873,39930.04,109.8233053591085,21061.04,98.6673117096032,82618.16,120.8531935862681,42775.84,90.05628462245151,24033.36,337.8122413412516,205997.96,2676.279080813509,99016.84,2565.713104460434,66460.0,2801.839253062174,50649.6,3517.553911456084,88137.24,139.6871590376152,45624.72,313.4630466259141,223330.84,3000.383904502889,113105.68,830.0168538047886,74710.16,766.4398570011871,56504.68,691.8400231267341,151850.12,292.9095860500301,81184.4,254.3147655957082,56203.64,183.8488248534649,43795.88,211.5272691640489,188447.56,375.3186464858894,99566.52,231.6918850542677,68926.76,307.250422945193,53666.8,341.2008206320729,35024.7,523.349,21099.8,674.403,27960.3,63.5065,15586.2,46.2722,141545.0,2487.5,73290.1,2512.35,50670.1,2026.75,40613.3,2543.41
NAS707,1333766864,22520717,48444.24,103.4644982590647,58487.32,124.7646488393247,31447.72,78.62545135005584,25095.76,171.0642639477925,29072.0,98.17739047255228,388835.64,6406.939280998377,167430.4,664.8619104746488,100785.88,366.936868684519,111051.24,18950.77283126997,18075.68,888.3692025278679,39428.0,261.1617123546252,27102.72,787.6930122833387,108003.08,186.3849607666885,58666.28,367.2865388222117,32642.8,1145.194446371445,571699.7222222222,23041.69701216942,239557.48,9886.054036348374,153450.76,75737.82457835978,119538.76,12255.77801783306,24940.0,471.0434612644571,115446.28,298.2293774932309,62828.96,228.1928097026723,622941.4705882353,44142.76409442654,224207.72,4097.580657119515,129682.24,2425.779137184587,99021.84,720.2941998933491,54518.28,57.79195791803562,423900.0,609.0543900178374,228146.64,843.9544006639221,161047.24,687.38992020541,139437.96,1646.259845346414,450353.0,954.3603822091709,242218.88,1163.890005799517,171099.28,888.4249667811006,146470.64,2184.943035962265,39622.8,141.504,26057.7,540.07,30974.5,184.94,18522.0,562.804,143278.0,2377.06,80599.9,2692.03,56929.6,1621.07,49837.0,3315.03,6849.345838999999,8.600012334709794,70164.16,40.0496491869779,82715.24,311.2361521417459,41403.96,60.62638369554958,27730.32,42.66963323020249,38358.92,630.6748081222208,159622.8,751.7279827171528,81852.28,751.56037788058,55735.24,1468.01346805811,57387.68,7869.637746275238,43313.96,34.26891302623998,22301.32,174.5913445735498,90984.36,73.12010940910852,46347.08,94.38386302753241,24058.44,193.9802216722107,203393.6,3907.412975358505,96373.16,4036.021235623024,58334.04,1458.502724851757,45375.72,2852.906777586677,97196.24,818.6049733540593,49180.32,69.52508612004735,199355.68,4653.274448987509,101578.24,588.2131096804967,66612.08,342.8340613183001,50228.6,331.7446005589239,148710.88,275.4923331056601,76396.2,195.9777538395621,52219.72,125.3186402735044,39798.68,151.3141685368558,185399.96,509.4851110680272,95681.72,211.1137172236802,64817.6,164.4041362010093,49187.64,228.350411429452,36516.4,266.325,20950.9,360.017,29726.0,61.3501,16424.2,81.4097,147595.0,2291.26,75932.2,2143.03,52734.2,2607.49,42253.0,3753.27
