model,flops,size,pixel4|1large|float|mean,pixel4|1large|float|std,pixel4|1med|float|mean,pixel4|1med|float|std,pixel4|2med|float|mean,pixel4|2med|float|std,pixel4|3med|float|mean,pixel4|3med|float|std,pixel4|1large1med|float|mean,pixel4|1large1med|float|std,pixel4|1small|float|mean,pixel4|1small|float|std,pixel4|2small|float|mean,pixel4|2small|float|std,pixel4|3small|float|mean,pixel4|3small|float|std,pixel4|4small|float|mean,pixel4|4small|float|std,s10|1large|float|mean,s10|1large|float|std,s10|2large|float|mean,s10|2large|float|std,s10|1med|float|mean,s10|1med|float|std,s10|2med|float|mean,s10|2med|float|std,s10|1large2med|float|mean,s10|1large2med|float|std,s10|1small|float|mean,s10|1small|float|std,s10|2small|float|mean,s10|2small|float|std,s10|3small|float|mean,s10|3small|float|std,s10|4small|float|mean,s10|4small|float|std,onefusion|1large|float|mean,onefusion|1large|float|std,onefusion|2large|float|mean,onefusion|2large|float|std,onefusion|1small|float|mean,onefusion|1small|float|std,onefusion|2small|float|mean,onefusion|2small|float|std,onefusion|3small|float|mean,onefusion|3small|float|std,onefusion|4small|float|mean,onefusion|4small|float|std,a03s|1large|float|mean,a03s|1large|float|std,a03s|2large|float|mean,a03s|2large|float|std,a03s|3large|float|mean,a03s|3large|float|std,a03s|4large|float|mean,a03s|4large|float|std,a03s|1small|float|mean,a03s|1small|float|std,a03s|2small|float|mean,a03s|2small|float|std,a03s|3small|float|mean,a03s|3small|float|std,a03s|4small|float|mean,a03s|4small|float|std,iphone7|1large|float|mean,iphone7|1large|float|std,iphone7|2large|float|mean,iphone7|2large|float|std,iphonexs|1large|float|mean,iphonexs|1large|float|std,iphonexs|2large|float|mean,iphonexs|2large|float|std,iphonexs|1small|float|mean,iphonexs|1small|float|std,iphonexs|2small|float|mean,iphonexs|2small|float|std,iphonexs|3small|float|mean,iphonexs|3small|float|std,iphonexs|4small|float|mean,iphonexs|4small|float|std,pixel4|1large|quant|mean,pixel4|1large|quant|std,pixel4|1med|quant|mean,pixel4|1med|quant|std,pixel4|2med|quant|mean,pixel4|2med|quant|std,pixel4|3med|quant|mean,pixel4|3med|quant|std,pixel4|1large1med|quant|mean,pixel4|1large1med|quant|std,pixel4|1small|quant|mean,pixel4|1small|quant|std,pixel4|2small|quant|mean,pixel4|2small|quant|std,pixel4|3small|quant|mean,pixel4|3small|quant|std,pixel4|4small|quant|mean,pixel4|4small|quant|std,s10|1large|quant|mean,s10|1large|quant|std,s10|2large|quant|mean,s10|2large|quant|std,s10|1med|quant|mean,s10|1med|quant|std,s10|2med|quant|mean,s10|2med|quant|std,s10|1large2med|quant|mean,s10|1large2med|quant|std,s10|1small|quant|mean,s10|1small|quant|std,s10|2small|quant|mean,s10|2small|quant|std,s10|3small|quant|mean,s10|3small|quant|std,s10|4small|quant|mean,s10|4small|quant|std,onefusion|1large|quant|mean,onefusion|1large|quant|std,onefusion|2large|quant|mean,onefusion|2large|quant|std,onefusion|1small|quant|mean,onefusion|1small|quant|std,onefusion|2small|quant|mean,onefusion|2small|quant|std,onefusion|3small|quant|mean,onefusion|3small|quant|std,onefusion|4small|quant|mean,onefusion|4small|quant|std,a03s|1large|quant|mean,a03s|1large|quant|std,a03s|2large|quant|mean,a03s|2large|quant|std,a03s|3large|quant|mean,a03s|3large|quant|std,a03s|4large|quant|mean,a03s|4large|quant|std,a03s|1small|quant|mean,a03s|1small|quant|std,a03s|2small|quant|mean,a03s|2small|quant|std,a03s|3small|quant|mean,a03s|3small|quant|std,a03s|4small|quant|mean,a03s|4small|quant|std,iphone7|1large|quant|mean,iphone7|1large|quant|std,iphone7|2large|quant|mean,iphone7|2large|quant|std,iphonexs|1large|quant|mean,iphonexs|1large|quant|std,iphonexs|2large|quant|mean,iphonexs|2large|quant|std,iphonexs|1small|quant|mean,iphonexs|1small|quant|std,iphonexs|2small|quant|mean,iphonexs|2small|quant|std,iphonexs|3small|quant|mean,iphonexs|3small|quant|std,iphonexs|4small|quant|mean,iphonexs|4small|quant|std
swinv2-tiny-patch4-window8-256,11855209166.0,113610701,467492.36,559.7613691565363,552028.48,3307.832729991043,292460.96,895.5328460754524,226579.0,5849.937339835359,285596.08,6231.748447554667,3000688.5,20212.90609363235,1518320.8,7555.545206005984,1015853.6,6855.897828876973,1202122.4,67462.40697040093,491667.16,12507.26887431465,344691.28,21778.96039120325,1010743.2,7269.266659024141,574836.68,20963.83452466652,501825.12,72336.1618325551,3329397.894736842,124483.9498248225,1625220.0,30511.27149104081,1180074.4,49751.76017629929,1441606.0,98406.30150554384,1071257.2,3531.986998843569,571797.44,854.9970329773081,4428812.857142857,38498.2339907711,1984472.0,14089.13198177943,1246937.2,6012.975649376937,929044.8,5153.450261717871,2779848.636363636,2970.252966659643,1576338.8,10149.65667202591,1115290.0,1166.245257225083,915608.44,3134.733316631576,3105811.0,1955.548260718717,1738834.0,1767.703595063381,1223564.4,1454.163897227544,1006663.6,5625.233776475428,587679.0,16042.6,336968.0,3702.66,448282.0,1325.98,316085.0,10049.7,1954140.0,3864.49,1047170.0,5061.24,741154.0,8116.56,606613.0,7970.99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
van-base,9985545240.0,106639083,620392.76,689.8497969848219,730227.08,2577.413322228315,397090.32,2627.457154284347,290418.08,5957.003870537605,383276.48,5018.538895893904,5162453.333333333,42726.46005567146,2588488.333333333,26591.72203065374,1744068.4,12404.42975069793,1940926.8,75462.68119911988,609305.12,17107.2768617802,413106.96,24665.97625309811,1210349.6,7689.115673469869,696655.16,19316.31992835074,583484.28,64945.6826706872,5328034.166666667,307260.7989276193,2494232.8,38682.88670924133,1779605.2,72050.64719320709,2643485.652173913,124949.6146740092,1279905.6,1110.243504822253,694375.52,598.7231159726506,7169700.0,48382.38223890088,3552783.529411765,14066.7178918586,2267540.4,12556.57165949369,1537556.4,16616.15307584761,4648609.230769231,16082.23982751851,2495007.2,16196.08113587975,1786123.2,8501.166846968716,1454511.6,8788.730365644402,5217671.666666667,17837.98700962515,2791077.272727273,45679.84707642551,2023106.8,66114.60889818528,1678158.8,127869.0544993588,863457.0,10357.2,592204.0,6897.27,589128.0,47381.9,333232.0,3987.35,2438670.0,3825.91,1298360.0,5033.47,909535.0,10909.0,774874.0,9146.6,1040954.8,505.5699358150166,1222163.2,2028.220343059402,679605.24,900.5983912932556,503310.4,1166.147880845307,644294.16,509.4663623832294,3459453.6,23570.88133778625,1970160.8,13043.21552992206,1510900.8,16356.37977548822,1721443.2,80402.94351427689,835877.52,25001.40683260844,607294.84,25859.28339096813,1363929.6,10588.02511519499,792943.84,21447.7753190022,776778.44,50006.94839646187,3714059.6,123327.918509314,2135378.8,52712.49812482805,1832500.0,195375.8030053875,1980661.6,96007.87887168428,1473442.4,2460.286617449276,852983.8,2107.799022677447,4107968.0,22597.5450584055,2326095.2,13592.15836282082,1775107.6,8721.52155532508,1520726.8,7600.95505578082,3205160.52631579,2154.787750407793,1863304.8,1721.011609490186,1424100.4,1106.62181435213,1208111.6,1155.936607258374,3946661.25,2532.913033939381,2262806.8,1050.95659282389,1721957.6,7974.790419816687,1473994.8,84709.67232235054,604528.0,22214.6,356145.0,8079.09,441667.0,13238.5,263529.0,3043.2,2146200,4002.7,1124190.0,4891.36,794667.0,7744.55,657492.0,14065.5
van-large,17850583064.0,179655585,962063.72,727.9289811513208,1136086.4,2298.917797573458,614301.44,10929.29358771188,470785.32,9939.635951965243,617746.6,7722.276405309512,7390297.777777778,54355.2570855801,3721694.117647059,25264.00370180829,2512825.833333333,16064.91905692511,2789087.272727273,89263.4649981227,1012552.72,24173.11969030063,704943.48,31284.97565812702,1945605.6,10142.32441997395,1138401.2,32765.60419952606,967951.64,84075.63912567301,7740188.75,186068.3392222801,3770986.25,67232.2280304431,2647116.956521739,49685.37020568903,3615662.94117647,159072.2218795677,2054024.8,3749.202709910469,1099002.4,908.5561292512423,10364066.66666667,33491.72368743591,5017252.5,38042.99127850841,3185466.842105263,12699.40116807485,2230067.6,19147.97311048874,6830785.555555556,13438.55490834827,3717201.176470588,11102.00611567061,2664264.782608696,11283.33471736283,2175840.8,10281.8305451899,7755086.25,47389.75784320384,4126113.333333333,26800.09593681004,3008687.5,81461.00145928725,2506309.166666667,148454.7047058649,1370690.0,7511.3,987363.0,104764.0,941984.0,15882.1,638058.0,49242.7,3970350.0,3810.9,2095960.0,5905.88,1470250.0,33867.9,1228870.0,14331.6,1858315.6,646.3626226817266,2203307.6,1958.700140399239,1285583.6,3521.128091961438,984628.52,2542.819806749979,1230211.2,1100.153880145864,6254942.4,29806.2785707978,3832889.2,15247.888226243,3166987.6,26492.62528025488,3547304.4,65379.75974749372,1550584.8,25793.25634657245,1188094.4,30211.1812519802,2475598.8,9056.062420279577,1546953.2,42227.58299689907,1601680.0,87101.52494646692,6646907.2,221499.9949348984,4089506.4,83300.4744226586,3553968.8,107687.0521583723,4128988.4,135271.0606354515,2700105.652173913,3430.640485373916,1683973.2,3277.055654089506,7506051.25,21751.61628333628,4599172.142857143,17514.6808537342,3761236.25,16830.30483792555,3333947.222222222,16363.63407259305,5771030.909090909,2993.88301995754,3612179.411764706,3381.359751878865,2912787.142857143,1489.039776427182,2560164.166666667,1661.088791191555,7080657.777777778,1216.221633473273,4351182.142857143,1602.053051428646,3477905.555555556,2216.28122519138,3049088.5,3618.569157830205,1041910.0,19232.9,732869.0,39654.3,720710.0,642.098,430345.0,2639.14,3538490,4940.12,1850590.0,3257.81,1321870.0,9358.76,1095830.0,6647.87
van-small,4990524440.0,55602017,344596.64,581.0417458324316,404631.28,848.0215336888563,221400.04,1018.340001374786,155526.64,2329.284609145048,205789.8,2083.661277655272,3017474.5,22599.82643185562,1506309.6,12647.99445920182,1009796.28,19369.57373515483,1084408.8,42747.78603109171,328053.8,14379.70154349526,217910.84,19909.69650131312,654376.8,6928.355464321962,371079.44,13154.48656871107,311146.4,45603.34032327018,2919020.0,127942.4993986789,1427950.8,33703.34178327128,1018964.04,48457.47345908988,1451954.0,158753.9150005442,700107.6,538.0859410911978,381271.28,879.0358136048837,4173417.333333333,50123.87501203615,2067798.0,13055.35200597824,1326837.2,14723.97514803662,906819.8,14878.01926064085,2639722.173913043,7223.404566751861,1426657.2,6013.1851925581,1029396.0,7323.834514788002,827538.72,5994.258216126495,2987449.523809524,22378.36018423038,1582984.4,12849.22755032379,1144984.0,43266.3168758331,941556.0,89495.63897933798,464285.0,2369.19,290040.0,4697.51,300816.0,5327.85,189852.0,1134.24,1345010.0,2697.05,717708.0,4524.23,499900.0,5539.62,427799.0,7455.08,560500.84,325.1756054811,663700.88,1073.995393658651,374538.32,778.2932979282297,280268.0,985.4906595194092,359847.32,1402.175187913408,1919035.2,15541.68616849536,1117447.6,8799.745578140313,861075.44,13056.7195453682,971639.92,46277.24930539411,455139.44,19123.94348052723,337875.68,15707.51108156859,739184.64,3825.80057901611,441639.76,12544.70257369221,444822.32,35397.89065435397,2115041.2,90102.45822706504,1224628.8,33293.10190655115,1001469.48,46355.4213624426,1181402.8,55516.18492079585,806098.08,1789.031646897281,482748.08,1981.806346139804,2271130.8,21260.74503304153,1328777.2,9331.094049467083,1027998.8,6480.468699098855,885585.0,6433.687937722811,1793349.2,1881.027208734632,1071669.2,13254.53701039761,826822.56,927.5989253982564,708251.88,1309.292490469566,2201632.4,2542.194768305529,1291093.2,852.993411463418,993329.64,1197.679986640839,850004.96,1737.414250661022,314011.0,2673.28,193282.0,2173.59,231737.0,174.21,158812.0,625.136,1130060,3476.66,591175.0,5900.1,417833.0,6830.56,345882.0,11462.2
van-tiny,1728447000.0,16595947,170534.76,420.7581994447642,202616.96,980.3078487903686,114541.24,797.2617276653883,83551.16,1049.33810299636,108172.2,714.0001680672071,1324353.6,33724.86309890672,652298.12,11191.8814551263,442979.52,7386.278749790046,558460.36,65565.72381473723,174461.44,11251.1332480955,121838.4,15641.77762532123,332973.2,4542.999678626447,192897.32,9941.631860896883,221574.92,50315.68539524827,1539768.4,60939.23909469169,771915.6,33921.17077696465,561942.52,43327.05546156581,743853.6,78969.28198331298,354767.12,1554.891155547552,200461.16,249.9439425151168,2327737.6,20975.07573859985,1183791.2,5417.14856358952,761634.96,13911.77955109985,508188.32,10049.59396879297,1376639.2,1942.208886809037,731899.88,1728.878464670088,542416.12,1009.362544183209,433220.8,1530.865559087407,1564681.6,2846.347385685732,944654.76,216267.3133542432,618324.44,40610.20468313844,514814.24,112092.5256221056,267832.0,5425.4,205839.0,2039.28,166920.0,2811.12,123218.0,854.159,758306.0,3687.9,421657.0,6091.37,305942.0,11330.7,261338.0,6070.42,325224.8,150.9373379916315,384811.88,767.3861776185444,236398.8,650.9572643422914,192107.68,355.1518796233522,218854.64,817.6172640055981,1229197.2,11183.45940038233,789987.76,6694.939403937873,671613.8,18880.67469133452,784090.08,42843.31028379576,279998.8,16637.01078679701,232260.64,16367.34737183762,433426.48,2897.977558505241,291607.76,17107.44861697383,378317.72,63322.52072084307,1309556.0,71168.26090329874,856455.76,44418.6241311277,733117.84,22393.60454894209,967783.92,76600.10102704565,489656.28,1472.07243082669,320086.92,983.4311737991633,1484855.2,9854.608310836104,947647.88,14003.10540221704,789563.28,4767.436682495112,706892.16,6122.074953347109,1140900.8,1106.435429656878,746762.84,2612.047590378093,615421.6,779.9504599652469,552688.96,571.4281393141224,1395757.2,1165.523127183669,898422.28,883.2021068815449,733177.44,560.4158513104354,655507.44,1900.793183489461,191766.0,1601.3,135238.0,2184.73,130864.0,220.019,94640.8,8994.13,639374,3687.53,356805.0,4071.6,265165.0,6190.95,228372.0,6182.18
vit-base-patch16-224-in21k,35102379502.0,343300441,1170788.4,39476.60640733953,1279313.6,1773.815954376327,753208.28,18056.91913814757,633607.0,19275.3639592097,798767.04,23065.34820457736,8873870.0,67539.19560416116,4072126.0,40852.20415106142,2554075.0,23431.66109490889,2546550.833333333,53865.08763542692,1210369.6,31753.99269131364,879417.44,44645.66537712704,2483660.4,20081.88387178852,1490938.0,24715.53762312283,1225533.2,106976.8449981584,9299925.714285715,214078.985747727,4137618.0,55808.45266922685,2921824.761904762,55395.97807465875,3000411.5,76125.96096437798,2666020.434782609,18964.11840206356,1329070.0,4052.424459505692,15026820.0,88845.85302646377,5450492.5,19504.66103482276,3032551.0,9133.149456786525,2328347.2,15773.62292436332,8049776.25,1495.099808541223,4263793.333333333,8319.37711343557,2841630.454545455,1826.092393542032,2378698.8,10232.63497638805,8476163.75,4461.849217252865,4544948.571428572,2370.089983652993,3019912.5,1323.177520214125,2576171.666666667,352484.9254065894,1309900.0,25480.7,934013.0,141566.0,1035520.0,56188.6,634637.0,64856.0,3979410.0,4932.69,2093470.0,5125.58,1431290.0,7957.19,1184370.0,12537.0,1882191.6,294.2608366738598,2230746.8,3711.663476124957,1128787.6,1383.341693147431,761442.72,666.4579518619311,1043956.4,1090.184865057299,4898118.8,22988.79315144664,2501892.8,8879.511932533229,1695996.8,8655.309917039367,1802034.0,36884.45211738952,1433870.0,34847.98025711103,873582.44,24096.34113649622,2540010.0,12618.63954632194,1309158.4,26683.17202732839,1000971.64,41939.29551900461,5062784.4,152824.0876061101,2531917.6,42972.38995261957,1795479.2,56489.65603860586,1981237.6,64947.50152423109,2630000.0,1198.919803678367,1339242.4,752.7032881554325,5775525.454545454,32465.3127797084,2914556.19047619,8657.27961021435,1957029.6,3704.726149123576,1498410.0,3255.39183509451,4325167.142857143,6487.512651869225,2225119.2,1234.425923253396,1533727.6,1050.619931278671,1177464.8,6058.601898127984,5373997.5,6797.83927068006,2770843.636363636,1083.745799843158,1885732.4,1170.388926810229,1458305.6,2168.970410125505,1121470.0,7579.84,769467.0,188913.0,828050.0,1256.07,498917.0,17682.4,3903350,4839.29,2010570.0,3487.02,1403160.0,9769.73,1131070.0,21286.5
vit-base-patch16-384,110868000000.0,347536295,4102904.666666667,73341.40484670912,4270988.666666667,4805.49528028994,2597178.75,35600.20532624543,2122227.6,18522.00556743248,2759714.090909091,29652.58560841639,28632280.0,39787.00290295815,13032760.0,18388.21361633587,8568435.0,46978.62386234829,8129678.75,42224.56762286028,4219832.666666667,73304.2895940537,3021517.0,90201.44456160333,11215183.33333333,87744.14352093375,4862921.538461538,81867.68826740206,3501966.666666667,136922.4044243064,29851420.0,344943.2904116269,13360260.0,119993.0264640408,9251765.714285715,87207.07898152419,8730741.42857143,86466.33257741279,8721634.285714285,6239.109041574211,4377901.428571428,9381.813605620837,47456560.0,157065.5353666106,17019660.0,20742.86383313548,9762525.714285715,30014.50214105692,6987977.777777778,17757.49092497634,26909380.0,7603.262457655924,13922040.0,14557.27996570788,9489752.857142856,15041.0920141987,7483428.888888889,137484.5577142267,28939440.0,18947.35865496824,14871340.0,17679.54750552174,10353216.66666667,38496.38150383603,8176577.5,228450.9888220009,4292420.0,38781.5,2993740.0,81071.9,3112880.0,14650.3,2228400.0,23438.2,12882400.0,10798.5,6704980.0,8472.39,4802790.0,10351.1,3810210.0,28957.3,5987352.0,893.6128915811365,7086935.6,4440.950420799584,3604663.6,4263.401346343081,2436100.0,1093.676368950157,3345299.6,1532.429391521841,17444212.0,30349.56764107192,8716441.2,17691.09523347834,5978417.2,23671.41457876989,6006731.6,28331.408673767,4882462.0,59320.71928087184,3129381.6,219673.9011294696,9139076.4,1298739.608139769,4391444.4,38191.1205470591,3306517.6,74131.11601911846,17943636.0,298856.4938293963,8953367.6,100374.4895192,6240314.8,119227.6840040097,6252584.0,116513.7090989726,8753862.857142856,13830.3286959036,4454498.571428572,3322.165509644182,21090760.0,60917.50487339415,10351050.0,18510.51502975178,6765353.333333333,13175.69310848158,5076178.333333333,7824.710679777383,15745080.0,24043.16118982693,8158382.5,3100.740838896408,5616260.0,5078.729261251372,4302296.428571428,4730.538488138015,19662620.0,5053.474052570172,10081750.0,8182.858098895927,6847403.333333333,7019.620122675205,5250491.666666667,17091.01315181623,3786020.0,38779.8,2494770.0,37290.5,2663030.0,1115.83,1811260.0,15922.4,12710700,9725.49,6521270.0,7765.02,4674800.0,9341.86,3728720.0,21303.3
vit-base-patch32-224-in21k,8811871678.0,349926747,291890.52,2568.919696993271,337777.64,731.2369728070374,191421.16,4084.538159253748,143957.44,3231.172308373541,190065.36,3071.680098968641,2218735.2,54290.96669760081,1065795.6,22486.02002667435,656824.96,7260.330518537018,752284.4,33286.90885378214,314360.88,15538.2819238679,214578.08,22542.21358415362,657304.56,3741.75384631325,386357.76,16016.74119483736,280240.48,49245.4298851132,2486894.8,154886.0001193136,1161371.6,22077.281658755,734793.32,36291.73490118101,934725.84,77629.50593926513,693927.64,775.3317679548542,371998.28,698.1225405328207,3942826.875,64919.19310946783,1348368.0,16586.08115258092,781220.96,6441.696071563762,677907.32,1096.355990360795,2148774.0,7849.968662357831,869413.84,8663.083888223638,760188.76,4470.580931198987,635055.12,9569.523375048519,2211335.6,8889.463011903475,958881.92,5669.521369004618,813968.8,46928.72839189231,687220.24,97079.20818477249,309787.0,29688.5,205444.0,2303.39,242178.0,13136.5,171662.0,8049.58,1067930.0,3577.89,554006.0,6025.45,389015.0,3977.16,330015.0,8594.54,517764.88,118.3179851079285,612876.28,1012.91395567442,311506.8,807.5521035821774,210268.24,241.7903687081022,286548.16,426.1601276515672,1266352.0,6950.784703902143,640888.12,3315.064588450728,448701.52,7295.055323272059,551581.44,52739.63683460856,390088.36,15895.09857001208,239857.04,18316.49888265768,689118.84,4390.718899496983,359796.28,8152.73272722711,300844.84,52535.00365027493,1299744.0,33502.7108156937,678305.68,23885.26415297934,491309.04,22233.1190892866,600558.6,65433.34062265199,709790.96,458.9877105108589,362443.48,277.4912063471562,1504285.6,15053.43391522346,762799.32,2385.008104304889,504547.04,1943.547055874902,384170.16,2016.555948740327,1123790.4,600.1298526152486,580508.6,397.2411861829032,401725.76,315.4656596208215,310308.72,3142.126802278991,1407765.6,673.6057006884666,727476.16,926.7004124311158,500429.96,540.3673180346865,389752.56,878.2463016716895,302693.0,1074.82,177951.0,3512.82,221875.0,236.541,146218.0,842.114,1067730,3529.95,555834.0,4921.64,392411.0,16483.7,314507.0,9186.12
vit-base-patch32-384,26070737288.0,353287081,867170.76,30149.80430885746,952373.0,4025.135923170794,558557.12,14893.7234681459,471386.64,14230.36584457336,590495.64,29594.4411332669,6558078.0,77555.39166299143,3023695.0,27132.91165724755,2012670.4,20759.44690592695,1914118.4,44860.76153432975,905920.0,26530.3125424485,648530.4,42896.53781460691,1871549.6,13611.02567185883,1128670.0,19052.54229755179,825360.32,66937.7154893831,6717731.111111111,121551.6602971249,3134204.5,52381.61304074169,2264911.2,41940.14147043379,2357240.4,87689.49494574592,1976282.8,3705.618998224184,1002846.0,1826.977832377832,11232133.33333333,66040.18137131027,4048492.666666667,21625.68271497779,2483571.2,13273.10342610198,1765219.2,15713.88988633941,6035254.0,13799.81970896722,3238498.947368421,12964.81550185848,2294651.2,10732.66353520877,1857329.6,9381.442311286683,6347913.0,18672.24895399587,3431736.666666667,10342.3364005539,2491989.6,158340.6873922177,2014513.2,106858.8182124433,1031400.0,65220.6,628114.0,71475.0,775920.0,16512.0,530861.0,62971.5,3016380.0,5430.37,1593560.0,6550.93,1129970.0,5695.58,920585.0,22261.1,1434354.0,367.1729837556135,1698484.4,1195.792891766798,858543.04,2346.356127786232,578220.24,472.1490679859487,793377.48,174.8050617116106,3708582.0,15757.56884801713,1868568.0,5365.743191767568,1264322.0,12521.46764560768,1342392.0,42245.76778802818,1102283.2,34777.36007462326,674825.44,17677.53736939622,1924130.4,7007.40150412405,998802.44,33360.5059315113,745988.16,45539.60882017323,3695166.0,110885.542105362,1897538.0,36952.22905319786,1313910.8,39459.80526257067,1468406.0,50100.78873630633,1982193.2,1016.494840124631,1007394.8,490.7147440214121,4301905.714285715,26038.02266858595,2158890.8,17149.60709054292,1448026.4,4942.673673225859,1099808.8,5025.849436662425,3238427.894736842,1380.211955299347,1649101.2,516.808049472916,1129943.6,446.0303128712218,872662.88,1549.971749936108,4034713.333333333,957.3830070678202,2059910.0,537.6690431854897,1406232.0,474.7967986412714,1088063.6,3436.495750033746,874703.0,24001.0,488047.0,24697.8,630161.0,829.691,389220.0,5399.9,2979770,11206.5,1533740.0,4409.08,1067020.0,3398.6,860968.0,10177.1
vit-hybrid-base-bit-384,134210000000.0,395968940,4984933.846153846,87697.4417255549,5400905.833333333,8307.476008926471,3227516.842105263,36148.01254675466,2662223.47826087,19070.11675682906,3404998.333333333,23483.46256174521,36093940.0,74594.0641070052,16562200.0,48534.81224852941,11026050.0,65972.94268612449,10666583.33333333,59422.87485098273,4998530.0,36209.17414561802,3591581.176470588,54804.9189379237,13831480.0,110858.5837903408,6033990.0,22910.83062658358,4455690.714285715,108914.5142147393,37320300.0,401568.176029924,17129740.0,311262.24698797,11774250.0,140537.453489571,11583983.33333333,154029.3090796539,10805200.0,11532.70711209356,5549255.454545454,8206.103453180292,59816080.0,115688.5716049775,22725440.0,58096.69870138922,13254300.0,21206.50843491215,9419222.857142856,33636.46988199637,36254020.0,21957.81409885784,18897500.0,21923.04723344818,13305540.0,28170.59459791362,10186833.33333333,31706.7640873188,38629000.0,9726.253132630263,20324140.0,217191.7917417691,14252980.0,17022.38526176634,10921266.66666667,43018.2777691323,5235570.0,32751.6,3724360.0,50840.9,3755250.0,41124.4,2656700.0,21307.2,15606900.0,20919.2,8139630.0,7401.73,5843610.0,27258.8,4681280.0,34491.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
vit-msn-base,35103911432.0,346366629,1140328.8,38373.06673384341,1250071.6,5693.606013766671,740269.16,17968.68567409425,621229.24,17695.00389890887,790292.32,16966.04283318889,8785744.285714285,41432.51789084885,4029593.333333333,45457.45229210376,2528280.833333333,27549.71716682809,2465338.8,59333.75655189885,1172957.2,33959.29263338682,851386.8,41933.61983897884,2455925.6,14514.06382237587,1467085.2,27479.64470221549,1067713.36,74305.80840977641,9224414.285714285,440026.7554481251,4084908.0,69073.33447865392,2918132.380952381,67146.84355271638,2935021.428571429,93087.32619405922,2625062.173913043,5087.581604107192,1320913.6,5854.202511017193,14860900.0,74515.98486230991,5434399.166666667,12985.39593693195,2999172.380952381,9887.550086448015,2298154.0,13718.76175170339,7995031.25,6294.957183134767,4249240.0,2188.466738761791,2823245.909090909,6998.889300902036,2358887.2,4917.202879686783,8430256.25,20139.96458381941,4505301.428571428,5617.595898021625,3001038.0,3872.467688696705,2488974.0,9626.020984809871,1315660.0,53751.4,1097180.0,204197.0,1084360.0,110180.0,639181.0,76213.7,4041140.0,38045.0,2116990.0,6129.03,1446500.0,7851.49,1194800.0,6025.48,1877346.4,315.123848669059,2226402.8,2258.113407249512,1126106.8,1749.75362837172,759802.36,501.5265400753982,1042702.4,261.5688054795526,4926640.0,25378.5481066195,2505450.8,7606.281046608783,1696946.4,6972.31375082906,1827080.8,35665.66706736325,1421282.0,36216.09299745073,873390.16,20869.89052138032,2534794.4,9042.423161962726,1308145.6,41483.15417901584,990339.96,43469.0904487131,5070533.6,166811.5085209651,2533644.0,49913.56024168182,1805705.2,35934.87599755981,1978506.0,108311.5868593938,2626506.956521739,2018.696167208167,1338828.4,994.0047484796037,5789847.272727272,13178.51149748166,2928184.285714286,8720.040176528551,1961016.8,3896.320027923784,1493486.4,3483.417724017606,4286830.0,1845.577726040587,2216653.6,748.4377328809659,1527318.0,1973.563274891383,1179350.4,1593.154054070101,5366441.666666667,933.3526783709481,2756289.090909091,1495.60844745514,1887935.6,10339.70873090727,1458998.0,3504.449742826968,1123290.0,10511.3,744509.0,82754.5,822388.0,886.324,506132.0,38466.7,3845750,4601.62,1982480.0,2642.43,1385190.0,10806.5,1128410.0,26950.8
